,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
北海道,0.0,3.5683807101232534e-07,8.158531964471353e-07,1.40052191105439e-06,2.1393774474241325e-06,3.0670695172016287e-06,4.225641493165145e-06,5.666068104817434e-06,7.450104681001128e-06,9.652508059728304e-06,1.2363699567443266e-05,1.5692951893029523e-05,1.977219405532135e-05,2.4760541584364835e-05,3.0849671787573204e-05,3.827017537588374e-05,4.7299023963754635e-05,5.826829534165705e-05,7.157529112799751e-05,8.769415921376354e-05,0.00010718908948157947,0.00013072907714193512,0.00015910413395152983,0.0001932426636480389,0.0002342294962654226,0.00028332379452905055,0.0003419757137751182,0.000411840343333581,0.0004947871375798442,0.0005929028467412032,0.000708485998624003,0.0008440313926600027,0.0010022039516265134,0.001185802656355784,0.0013977170432939632,0.0016408805735909006,0.0019182266355589877,0.002232653536460313,0.0025870042394896455,0.00298406479235624,0.0034265827436514313,0.00391730400247802,0.004459024262958063,0.005054649780479718,0.005707262092114509,0.00642018202476167,0.007197029638609688,0.008041778191565221,0.00895880146357714,0.009952914678898493,0.011029409774435693,0.012194085936412656,0.0134532762571919,0.014813871143551425,0.016283338815094674,0.017869742922949922,0.01958175703084607,0.02142867545466668,0.023420419764778336,0.0255675401241805,0.02788121056756628,0.030373217321322362,0.03305593931824926,0.03594232016457434,0.03904583095641911,0.042380423498673,0.04596047362773693,0.0498007144564564,0.053916159423725865,0.058322015029700525,0.06303358306935505,0.06806615205560061,0.07343487737540294,0.07915464958578755,0.08523995017338566,0.09170469411127219,0.09856205868190564,0.10582429831379477,0.11350254560616595,0.1216065992804225,0.1301447004781454,0.1391232995933751,0.14854681664791305,0.15841739905626537,0.16873468144478118,0.17949555295028566,0.19069393808920101,0.20232059781992662,0.21436295777941083,0.22680497081984569,0.2396270208658901,0.2528058747245975,0.26631468778599265,0.2801230685415603,0.29419720552685386,0.3085000586884948,0.3229916153313711,0.3376292087858442,0.3523678958325516,0.3671608868332866,0.3819600205476892,0.39671627387481984,0.4113802953461577,0.4259029501965835,0.44023586431420414,0.4543319543522,0.4681459317790231,0.48163476961878543,0.4947581220342071,0.5074786886486643,0.5197625174929292,0.5315792425878704,0.5429022543270532,0.5537088028995735,0.5639800369031229,0.5737009809675324,0.5828604575878124,0.5914509594226549,0.5994684790399905,0.6069123034946964,0.613784781229509,0.6200910686347172,0.625838863228961,0.6310381298797552,0.635700825815866,0.639840629439612,0.6434726771663088,0.6466133117353928,0.6492798446817181,0.6514903349479785,0.6532633849756607,0.6546179550421508,0.6555731961203878,0.6561483011254893,0.6563623740775782,0.6562343164467672,0.6557827297484748,0.6550258333175679,0.6539813961004496,0.6526666812573615,0.6510984023553691,0.6492926899488138,0.6472650673821816,0.64503043470483,0.6426030596530679,0.6399965747286713,0.6372239794807322,0.6342976471770811,0.6312293351303054,0.6280301980199762,0.6247108036259277,0.6212811504564663,0.617750686819692,0.6141283309454039,0.6104224918192086,0.6066410904395181,0.6027915812522241,0.5988809735572252,0.5949158527159066,0.5909024010194578,0.5868464181048796,0.582753340829006,0.5786282625311833,0.5744759516327154,0.5703008695361118,0.5661071877998317,0.561898804574882,0.5576793602985246,0.5534522526477129,0.5492206507608905,0.5449875087416484,0.5407555784615874,0.5365274216827299,0.5323054215220835,0.5280917932825997,0.5238885946758848,0.5196977354626926,0.5155209865375384,0.5113599884837818,0.5072162596252884,0.5030912036003456,0.4989861164829182,0.4949021934756137,0.4908405351979286,0.4868021535924706,0.48278797747093966,0.4787988577207041,0.47483557219185013,0.4708988302836254,0.4669892772482425,0.4631074982290755,0.45925402204936566,0.45542932476666814,0.45163383300741117,0.4478679270951166,0.44413194398504,0.44042618001723394,0.4367508934993184,0.4331063071295617,0.4294926102702263,0.4259099610805223,0.4223584885179349,0.4188382942161441,0.41534945424724556,0.4118920207754955,0.40846602360935164,0.4050714716581546,0.4017083542993968,0.39837664266214917,0.39507629083186835,0.3918072369814749,0.3885694044332889,0.38536270265611905,0.38218702820153305,0.37904226558308446,0.37592828810203527,0.37284495862289246,0.3697921303018708,0.3667696472711992,0.36377734528200856,0.360815052308368,0.3578825891148783,0.3549797697900821,0.3521064022478114,0.3492622886984616,0.3464472260920593,0.34366100653487597,0.3409034176812311,0.3381742431020288,0.33547326263147476,0.332800252693333,0.33015498660799764,0.3275372348815747,0.3249467654780983,0.32238334407593217,0.31984673430934507,0.3173366979961863,0.31485299535252864,0.31239538519509397,0.3099636251322236,0.3075574717441085,0.3051766807529493,0.30282100718367233,0.30049020551579037,0.29818402982695574,0.2959022339287214,0.29364457149498985,0.29141079618359994,0.289200661751471,0.2870139221636974,0.28485033169695917,0.2827096450375908,0.28059161737462734,0.278496004488125,0.27642256283303274,0.27437104961887354,0.2723412228854753,0.2703328415749746,0.26834566560030104,0.2663794559103355,0.264433974551921,0.26250898472889306,0.26060425085828326,0.2587195386238396,0.2568546150269959,0.2550092484354126,0.25318320862920324,0.25137626684495096,0.2495881958176126,0.24781876982039988,0.24606776470272074,0.24433495792625742,0.24262012859925194,0.24092305750906454,0.23924352715306524,0.23758132176791455,0.23593622735728453,0.2343080317180685,0.23269652446512298,0.23110149705458338,0.22952274280579113,0.22796005692186785,0.22641323650896966,0.2248820805942524,0.22336639014257667,0.2218659680719802,0.22038061926794297,0.2189101505964699,0.2174543709160138,0.21601309108826133,0.21458612398780308,0.21317328451070844,0.21177438958202527,0.21038925816222398,0.20901771125260502,0.20765957189968862,0.20631466519860556,0.20498281829550707,0.20366386038901263,0.20235762273071353
青森,0.0,2.0465151675333496e-08,4.5514251398689895e-08,7.611635633067167e-08,1.1344304181052426e-07,1.5891027895932687e-07,2.142288141045517e-07,2.8146470831473993e-07,3.6311198796872626e-07,4.6217968702157933e-07,5.822959257521863e-07,7.278320616311888e-07,9.040503502303101e-07,1.1172789410409558e-06,1.3751183612288397e-06,1.6866838426331632e-06,2.0628878241191945e-06,2.5167665698585974e-06,3.0638538862396792e-06,3.7226031315250873e-06,4.5148557556062734e-06,5.46635007637246e-06,6.607257447414322e-06,7.972723977813195e-06,9.603384260716075e-06,1.1545799249684599e-05,1.3852754258661151e-05,1.658333687957075e-05,1.980270168278314e-05,2.3581423814230018e-05,2.7994353339486413e-05,3.3118913000652576e-05,3.90328386061552e-05,4.581144312144123e-05,5.352458389459062e-05,6.223360873197559e-05,7.19886246313899e-05,8.282644648857363e-05,9.476952587498326e-05,0.00010782603547485003,0.00012199111848721028,0.00013724914460566258,0.00015357668581926072,0.00017094586269760656,0.00018932771958783025,0.0002086953500247693,0.0002290265857367564,0.00025030615790730203,0.0002725273190506123,0.0002956929689099735,0.00031981635745078707,0.00034492144671819514,0.0003710430075129668,0.0003982265127898168,0.00042652787241131854,0.0004560130368702077,0.0004867574829500394,0.0005188455831721008,0.0005523698537825192,0.000587430073091048,0.0006241322630602746,0.0006625875318366784,0.0007029107828659683,0.0007452193065309533,0.0007896312817840717,0.000836264226644239,0.0008852334461487624,0.0009366505328723417,0.0009906219771811996,0.0010472479412261776,0.0011066212422490053,0.0011688265778282284,0.0012339400096909002,0.001302028705614747,0.0013731509228370755,0.0014473562031315722,0.0015246857406216847,0.0016051728790416047,0.0016888436953466737,0.0017757176305011992,0.0018658081347284583,0.001959123302169971,0.0020556664775667178,0.0021554368243346528,0.0022584298487230434,0.0023646378784436275,0.002474050496362283,0.002586654930864678,0.0027024364047378764,0.0028213784442372596,0.002943463149747102,0.0030686714293054057,0.0031969831963539015,0.003328377533405683,0.0034628328238439326,0.0036003268546878652,0.0037408368937885644,0.0038843397454595865,0.004030811788938284,0.004180229004273409,0.0043325669902282956,0.004487800978584441,0.00464590584885154,0.004806856146871468,0.004970626110184683,0.005137189702348407,0.0053065206576947185,0.005478592537327051,0.005653378796504075,0.0058308528629729805,0.006010988225306617,0.0061937585298817155,0.00637913768481443,0.00656709996894576,0.006757620143840036,0.006950673566718259,0.007146236302285503,0.007344285231516793,0.007544798155626637,0.007747753893650889,0.007953132372303117,0.00816091470701914,0.008371083273361836,0.008583621768213978,0.00879851526043171,0.009015750230858858,0.00923531460180762,0.009457197756291285,0.009681390547447289,0.00990788529871391,0.010136675795421277,0.010367757268528639,0.010601126371286797,0.010836781149629545,0.011074721007103543,0.011314946665134981,0.011557460119406435,0.01180226459308109,0.012049364487566619,0.012298765331459663,0.012550473728256259,0.012804497303355457,0.013060844650824405,0.013319525280334674,0.013580549564622629,0.013843928687772209,0.014109674594567096,0.014377799941111541,0.014648318046875417,0.014921242848279531,0.015196588853901937,0.015474371101355043,0.01575460511585641,0.016037306870493342,0.01632249274816226,0.016610179505148308,0.016900384236298315,0.017193124341730828,0.017488417495020107,0.017786281612786545,0.01808673482562338,0.01838979545028876,0.018695481963092845,0.019003812974411206,0.019314807204258527,0.0196284834588597,0.019944860608159268,0.020263957564214063,0.020585793260418088,0.020910386631512803,0.021237756594340063,0.021567922029298775,0.021900901762469994,0.022236714548378493,0.022575379053361835,0.02291691383952059,0.02326133734922568,0.0236086678901608,0.02395892362087936,0.024312122536856846,0.024668282457020418,0.025027421010738304,0.025389555625252132,0.02575470351353563,0.026122881662563265,0.02649410682197247,0.026868395493103034,0.027245763918397052,0.027626228071142706,0.028009803645544906,0.028396506047105682,0.02878635038329699,0.029179351454508503,0.029575523745252894,0.029974881415611047,0.030377438292899774,0.03078320786354465,0.03119220326514092,0.03160443727868558,0.03201992232096422,0.032438670437076614,0.03286069329308557,0.03328600216877417,0.03371460795049709,0.03414652112411257,0.034581751767982116,0.03502030954602609,0.03546220370082386,0.03590744304674834,0.03635603596312538,0.03680799038740951,0.03726331380836831,0.03772201325926862,0.03818409531105872,0.03864956606554135,0.03911843114853341,0.03959069570300891,0.04006636438222262,0.04054544134281254,0.04102793023788006,0.04151383421004754,0.042003155884493396,0.04249589736196566,0.042992060211775526,0.04349164546477281,0.043994653606305875,0.04450108456916902,0.04501093772654079,0.04552421188491696,0.04604090527704245,0.04656101555484656,0.047084539782386484,0.04761147442880396,0.04814181536130051,0.04867555783813663,0.04921269650166064,0.0497532253713729,0.05029713783703146,0.05084442665180495,0.05139508392547902,0.051949101117722274,0.05250646903141799,0.053067177806067886,0.05363121691127397,0.05419857514030491,0.054769240603753,0.05534320072328786,0.055920442225513116,0.056500951135932086,0.05708471277302852,0.05767171174246836,0.05826193193142848,0.05885535650305819,0.059451967891079295,0.06005174779453041,0.06065467717266112,0.06126073623998153,0.06186990446147261,0.062482160547962705,0.06309748245167544,0.06371584736195428,0.06433723170116867,0.06496161112080695,0.0655889604977607,0.0662192539308055,0.06685246473728283,0.06748856544998762,0.06812752781426602,0.06876932278532798,0.06941392052577873,0.07006129040337379,0.07071140098900132,0.07136422005489619,0.07201971457308969,0.07267785071409873,0.07333859384585856,0.07400190853290257,0.07466775853579297,0.07533610681080584,0.07600691550987425,0.07668014598079258,0.07735575876768562,0.07803371361174556,0.07871396945224012,0.07939648442779475,0.08008121587795208,0.08076812034501138,0.08145715357615074,0.082148270525835,0.0828414253585116,0.08353657145159733,0.08423366139875793,0.08493264701348323,0.08563347933295982,0.08633610862224343,0.08704048437873294,0.08774655533694797,0.08845426947361182,0.08916357401304124,0.08987441543284479
岩手,0.0,1.957383496085256e-08,4.3523610340806566e-08,7.27742298499555e-08,1.0844388165633149e-07,1.5188400563361072e-07,2.047273742632759e-07,2.6894586962226903e-07,3.4691981806756317e-07,4.415210587697142e-07,5.562122695333574e-07,6.9516544603783e-07,8.634028140873379e-07,1.0669638230727979e-06,1.313102181061442e-06,1.6105170836008474e-06,1.969622764235205e-06,2.4028601183430922e-06,2.9250532339892424e-06,3.5538119514103023e-06,4.309978744096373e-06,5.218113881467938e-06,6.307006569097567e-06,7.610191165269384e-06,9.166436387188419e-06,1.1020161739707778e-05,1.3221719959915491e-05,1.582746882031403e-05,1.88995433009168e-05,2.2505234634969452e-05,2.671589208661607e-05,3.160529282977076e-05,3.7247479413866e-05,4.371414258760029e-05,5.10717213025792e-05,5.9378483734865884e-05,6.868191817748963e-05,7.901677543668672e-05,9.040404949143207e-05,0.00010285106396378188,0.00011635267283213037,0.00013089342342229103,0.00014645040699354258,0.00016299646249570257,0.0001805034066399967,0.00019894502370005138,0.00021829963664376983,0.0002385521724021613,0.0002596957103465613,0.000281732555705677,0.0003046749080088493,0.0003285452029331029,0.0003533762003366648,0.00037921087779419816,0.00040610217240584506,0.00043411259735558986,0.0004633137456786502,0.0004937856830551093,0.0005256162246616579,0.0005589000883015374,0.000593737917076416,0.0006302351694511708,0.0006685008821686088,0.000708646321316659,0.0007507835478759678,0.0007950239349660594,0.0008414766832902858,0.0008902473874973084,0.0009414367081207971,0.000995139200709107,0.0010514423456717962,0.0011104258099669233,0.001172160956435593,0.0012367106002261089,0.0013041289963426348,0.0013744620296814137,0.001447747570232565,0.00152401595197282,0.001603290534174143,0.001685588307625521,0.0017709205144564558,0.0018592932575924607,0.0019507080832147508,0.002045162526068704,0.002142650612554737,0.0022431633200758697,0.0023466889932247863,0.0024532137183684664,0.002562721658408433,0.0026751953493289447,0.0027906159598952507,0.0029089635157318397,0.003030217089096561,0.00315435495598315,0.0032813547226824007,0.0034111934245269378,0.0035438476001427464,0.0036792933450478546,0.003817506348811055,0.00395846192017276,0.0041021350045222765,0.004248500197928422,0.004397531761556415,0.004549203639806409,0.0047034894849156085,0.0048603626901152705,0.005019796432762318,0.005181763728205155,0.005346237494521706,0.00551319062770631,0.005682596086396792,0.005854426984834404,0.006028656692442866,0.0062052589381994755,0.006384207917848321,0.0065654784019668275,0.00674904584293351,0.006934886478946258,0.007122977433395006,0.007313296808087987,0.007505823769054737,0.007700538623890093,0.007897422889851012,0.008096459352162922,0.00829763211222674,0.00850092662563543,0.008706329730105529,0.008913829663601158,0.009123416073074047,0.0093350800143624,0.009548813943884361,0.009764611702829785,0.009982468494598544,0.010202380856257253,0.010424346624791246,0.01064836489891776,0.0108744359972021,0.011102561413183573,0.011332743768174806,0.011564986762348644,0.011799295124673407,0.01203567456220149,0.012274131709159666,0.012514674076233316,0.012757310000382193,0.013002048595473052,0.013248899703965273,0.01349787384983985,0.013748982192920237,0.014002236484695646,0.014257649025723655,0.01451523262465926,0.014775000558931826,0.015036966537069535,0.015301144662652665,0.015567549399862162,0.015836195540578198,0.01610709817297437,0.01638027265154682,0.016655734568513107,0.01693349972651344,0.017213584112546008,0.017496003873068683,0.01778077529020114,0.01806791475896376,0.018357438765492978,0.018649363866176154,0.01894370666765301,0.019240483807634566,0.01953971193649452,0.01984140769959189,0.020145587720287454,0.02045226858361995,0.020761466820611228,0.02107319889317238,0.02138748117958541,0.021704329960537207,0.022023761405684454,0.02234579156072961,0.02267043633498938,0.022997711489438057,0.023327632625208792,0.023660215172536348,0.023995474380125264,0.024333425304927412,0.024674082802313032,0.02501746151661919,0.025363575872059556,0.025712440063979117,0.02606406805043734,0.02641847354410304,0.02677567000444406,0.02713567063019482,0.027498488352084505,0.02786413582580889,0.02823262542522869,0.02860396923577745,0.028978179048062276,0.029355266351640874,0.029735242328958758,0.030118117849430935,0.030503903463652803,0.030892609397725555,0.031284245547682075,0.03167882147399984,0.03207634639618817,0.03247682918743781,0.03288027836932171,0.03328670210653659,0.033696108201675685,0.034108504090023944,0.0345238968343678,0.03494229311981235,0.03536369924859969,0.03578812113492302,0.0362155642997317,0.036646033865523425,0.03707953455112033,0.037516070666426565,0.03795564610716555,0.038398264349595736,0.038843928445204394,0.03929264101537947,0.03974440424606008,0.040199219882366695,0.040657089223212706,0.041118013115899146,0.041581991950695146,0.042049025655406684,0.04251911368993681,0.04299225504084062,0.04346844821587856,0.04394769123857191,0.0444299816427645,0.04491531646719477,0.045403692250082554,0.04589510502373502,0.04638955030917634,0.04688702311080566,0.047387517911088126,0.047891028665283567,0.048397548796217715,0.04890707118910059,0.04941958818639685,0.0499350915827528,0.05045357261998479,0.05097502198213362,0.05149942979058956,0.05202678559929254,0.05255707839001204,0.05309029656771103,0.053626427955998424,0.05416545979267415,0.05470737872537127,0.05525217080729908,0.055799821493091296,0.05635031563476335,0.056903637477782536,0.05745977065725491,0.05801869819423262,0.05858040249214523,0.05914486533335869,0.05971206787586531,0.06028199065010816,0.06085461355594324,0.06142991585974253,0.06200787619164125,0.0625884725429322,0.06317168226361042,0.0637574820600708,0.06434584799296195,0.06493675547519867,0.06553017927013616,0.06612609348990835,0.06672447159393327,0.06732528638758782,0.06792851002105453,0.06853411398834283,0.06914206912648718,0.06975234561492451,0.07036491297505322,0.0709797400699761,0.07159679510442929,0.07221604562489967,0.07283745851993254,0.07346100002063204,0.07408663570135611,0.0747143304806081,0.07534404862212707,0.07597575373617865,0.07660940878104841,0.0772449760647395,0.07788241724687656,0.07852169334081745,0.07916276471597469,0.07980559110034822,0.08045013158327112,0.08109634461836981,0.08174418802674044,0.08239361900034264
宮城,0.0,6.562571690764757e-08,1.4696082766998286e-07,2.4736406778540394e-07,3.708976392597822e-07,5.22472833524574e-07,7.0802526467211e-07,9.347255083530283e-07,1.211231973731461e-06,1.5479940036720535e-06,1.9576144953680285e-06,2.4552827375281246e-06,3.059289623785799e-06,3.7916388404723654e-06,4.678768900788975e-06,5.752401789250573e-06,7.050534164942408e-06,8.61858608075285e-06,1.0510719355269204e-05,1.2791332208312202e-05,1.5536727415833523e-05,1.8836936693710606e-05,2.279766276836194e-05,2.7542271178910658e-05,3.32137252928761e-05,3.997631046905329e-05,4.8016939086933835e-05,5.7545773030303634e-05,6.879585463349862e-05,8.20214170031381e-05,9.74945706392977e-05,0.00011550015724232809,0.00013632873949893877,0.0001602679573732191,0.0001875928001607164,0.00021855566055427545,0.0002533772685254848,0.00029223966302741245,0.00033528219399569554,0.00038260116340926614,0.00043425319071880154,0.0004902618519886226,0.0005506267239907155,0.0006153337508529445,0.0006843658594034033,0.0007577129346056987,0.0008353805481080311,0.0009173971290292631,0.0010038195167225321,0.0010947370106546938,0.0011902741292130065,0.001290592320195495,0.001395890850643632,0.0015064070619736994,0.0016224161237175122,0.0017442303665558565,0.0018721982295342757,0.0020067028211565056,0.0021481600712412344,0.0022970164405857613,0.0024537461584123823,0.0026188479724355155,0.0027928414216089755,0.0029762626747448697,0.003169660015812394,0.0033735890944896836,0.0035886080935202177,0.0038152729876599553,0.004054133078286002,0.004305726980437348,0.004570579214773326,0.004849197517800798,0.005142070934206315,0.005449668701331514,0.005772439884395114,0.006110813677991751,0.006465200259010425,0.006835992060439442,0.007223565334185826,0.007628281881645675,0.008050490849636232,0.008490530512317865,0.008948729983103376,0.00942541082136442,0.009920888515239284,0.010435473833403456,0.010969474045599142,0.011523194014963531,0.012096937165958933,0.012691006331192838,0.013305704479612556,0.01394133532814243,0.01459820383914303,0.015276616607164327,0.015976882140183783,0.01669931104259266,0.01744421610931088,0.018211912342289433,0.01900271690208132,0.019816949007990504,0.020654929800488216,0.02151698217913124,0.022403430628195452,0.023314601040751236,0.024250820550075713,0.025212417375243965,0.026199720685586896,0.0272130604865541,0.02825276752746813,0.029319173229775952,0.030412609632751397,0.03153340935221802,0.0326819055467685,0.033858431885162944,0.03506332250808919,0.03629691197724841,0.03755953520476334,0.038851527356163755,0.0401732237206479,0.041524959542911764,0.04290706981154117,0.044319888999738585,0.04576375075497171,0.047238987534954896,0.048745930188180575,0.05028490747798529,0.05185624554984735,0.053460267342259234,0.05509729194209029,0.0567676338858513,0.05847160240869178,0.06020950064330614,0.061981624771201664,0.0637882631289948,0.0656296952725607,0.06750619100197174,0.0694180093502319,0.07136539753885289,0.07334858990333272,0.07536780679159434,0.07742325343842722,0.07951511881895422,0.08164357448412352,0.08380877338120557,0.08601084866226039,0.08824991248353369,0.09052605479874326,0.09283934214923031,0.09518981645397505,0.09757749380251184,0.10000236325382593,0.10246438564437067,0.10496349240841006,0.10749958441396523,0.11007253081772303,0.1126821679423491,0.11532829817973403,0.11801068892378799,0.1207290715364841,0.12348314035093179,0.12627255171533605,0.12909692308176512,0.131955832143705,0.13484881602642274,0.13777537053418976,0.14073494945842843,0.14372696395084075,0.1467507819655516,0.1498057277742539,0.15289108155827294,0.1560060790813758,0.15914991144703403,0.16232172494370606,0.16552062098153722,0.16874565612368217,0.17199584221523337,0.17527014661249357,0.17856749251505893,0.18188675940288182,0.18522678358016237,0.18858635882757374,0.19196423716396047,0.19535912971826402,0.1987697077120251,0.2021946035523926,0.20563241203513405,0.20908169165669585,0.21254096603390654,0.2160087254294532,0.2194834283807958,0.2229635034297165,0.22644735094923724,0.2299333450641785,0.23341983566118196,0.2369051504835799,0.2403875973060699,0.24386546618374627,0.24733703176965396,0.25080055569466814,0.2542542890031672,0.2576964746376602,0.2611253499652542,0.264539149338607,0.267936106683803,0.271314458107424,0.2746724445149554,0.2780083142325803,0.28132032562436426,0.28460674969682687,0.28786587268292996,0.29109599859758795,0.2942954517569217,0.2974625792536339,0.30059575338107924,0.30369337399883467,0.3067538708328444,0.3097757057035165,0.31275737467548126,0.31569741012308566,0.31859438270608725,0.32144690325042463,0.3242536245293761,0.3270132429408693,0.3297245000771723,0.33238618418367316,0.33499713150394267,0.33755622750876413,0.3400624080073084,0.3425146601391225,0.3449120232460879,0.3472535896239839,0.34953850515376145,0.35176596981308944,0.3539352380691779,0.35604561915430694,0.3580964772258955,0.3600872314133291,0.36201735575412647,0.3638863790223625,0.36569388445257833,0.3674395093626944,0.36912294467970264,0.3707439343721462,0.3723022747936,0.37379781394154293,0.3752304506361623,0.37660013362375555,0.37790686060948986,0.3791506772243519,0.38033167593116685,0.381449994874587,0.38250581667995065,0.3834993672058889,0.38443091425551584,0.3853007662509751,0.38610927087603625,0.3868568136913386,0.3875438167267676,0.3881707370553256,0.3887380653527219,0.38924632444675694,0.3896960678604231,0.3900878783524745,0.39042236645905115,0.3907001690397633,0.39092194783146195,0.391088388012738,0.3912001967820057,0.39125810195184096,0.39126285056205823,0.3912152075138241,0.391115954226924,0.39096588732211646,0.3907658173303325,0.3905165674303061,0.3902189722160511,0.38987387649543775,0.38948213412096366,0.3890446068536619,0.3885621632609421,0.3880356776490226,0.3874660290304748,0.3868541001272792,0.3862007764096681,0.3855069451709195,0.3847734946381604,0.38400131311913704,0.3831912881848174,0.3823443058876057,0.3814612500148678,0.3805430013773936,0.37959043713235563,0.3786044301402608,0.37758584835533787,0.3765355542487526,0.3754544042639983,0.3743432483037698,0.3732029292475949,0.3720342824994667,0.3708381355646953
